,property_a,property_b
sample_2165,0.9754729148200374,0.3821970115713871
sample_2166,0.08431194979495799,0.0592503524807918
sample_2167,0.05872983092563261,0.2578731001669458
sample_2168,0.06198737871517601,0.42426288615889435
sample_2169,0.09408459316358816,0.5584197104566373
sample_2170,0.15502147427086904,0.6603435730601747
sample_2171,0.24479802203701856,0.7300344739695064
sample_2172,0.36341423646203674,0.7674924131846326
sample_2173,0.5108701175459236,0.7727173907055532
sample_2174,0.6871656652886795,0.7457094065322681
sample_2175,0.8923008796903038,0.6864684606647776
sample_2176,1.1262757607507967,0.5949945531030816
sample_2177,0.07411705849395905,0.2220293224015143
sample_2178,0.04993677586598899,0.4070252770910794
sample_2179,0.15043392793529134,0.7686153709945411
sample_2180,0.24161231194279606,0.824679478907284
sample_2181,0.688185463918523,0.7994740324802788
sample_2182,0.8947225145615025,0.7266062936161992
sample_2183,0.08591416259675949,0.3558348919203882
sample_2184,0.06313571621014483,0.5272040536133643
sample_2185,0.0691969364823988,0.6663402536121348
sample_2186,0.10409782341352156,0.7732434919166997
sample_2187,0.1678383770035129,0.847913768527059
sample_2188,0.26041859725237304,0.8903510834432128
sample_2189,0.38183848416010185,0.9005554366651609
sample_2190,0.5320980377266994,0.8785268281929037
sample_2191,0.7111972579521658,0.8242652580264407
sample_2192,0.11970326210335935,0.46066706103741356
sample_2193,0.0983266519581,0.6184094297338006
sample_2194,0.14209243164418736,0.8371952820439581
sample_2195,0.20723482147553407,0.8982387656577284
sample_2196,0.3012168779657494,0.9270492875772931
sample_2197,0.42403860111483355,0.9236268478026524
sample_2198,0.5756999909227865,0.887971446333806
sample_2199,0.17548435701375867,0.5365258297525902
sample_2200,0.15550958310985452,0.6806414054523883
sample_2201,0.1643744758648191,0.7925240194579809
sample_2202,0.20207903527865245,0.8721736717693678
sample_2203,0.26862326135135445,0.9195903623865491
sample_2204,0.36400715408292517,0.9347740913095249
sample_2205,0.48823071347336466,0.9177248585382951
sample_2206,0.2532574473279573,0.5834111980659182
sample_2207,0.23468450966540844,0.7138999807691274
sample_2208,0.24495123866172838,0.812155801778131
sample_2209,0.284057634316917,0.8781786610929287
sample_2210,0.3520036966309743,0.9119685587135211
sample_2211,0.44878942560390034,0.9135254946399078
sample_2212,0.35302253304595527,0.6013231659773978
sample_2213,0.3358514316247618,0.7181851556840179
sample_2214,0.34751999686243695,0.8028141836964324
sample_2215,0.3880282287589809,0.8552102500146412
sample_2216,0.4573761273143936,0.8753733546386446
sample_2217,0.4747796141677526,0.5902617334870286
sample_2218,0.4590103489879145,0.6934969301970597
sample_2219,0.472080750466945,0.7644991652128852
sample_2220,0.5139908186048442,0.803268438534505
sample_2221,0.6185286906933496,0.5502269005948108
sample_2222,0.6041612617548666,0.639835304308253
sample_2223,0.6186334994752525,0.6972107463274895
sample_2224,0.7842697626227457,0.4812186673007445
sample_2225,0.7713041699256181,0.5572002780175975
sample_2226,0.9720028299559411,0.3832370336048294
sample_2227,0.08354023018023604,0.0570345437808899
sample_2228,0.05845203057202844,0.25690143853065833
sample_2229,0.062203497622689535,0.4245353715862211
sample_2230,0.09479463133221946,0.5599363429475783
sample_2231,0.15622543170061803,0.6631043526147299
sample_2232,0.24649589872788524,0.7340394005876759
sample_2233,0.36560603241402123,0.7727414868664164
sample_2234,0.5135558327590258,0.7792106114509514
sample_2235,0.6903452997628995,0.7534467743412805
sample_2236,0.8959744334256414,0.6954499755374043
sample_2237,1.130443233747252,0.6052202150393226
sample_2238,0.07308550108653564,0.2201440999922305
sample_2239,0.15137804757233878,0.7717067368397146
sample_2240,0.24305035084096127,0.8290149918160716
sample_2241,0.6911052606000414,0.8075419865799092
sample_2242,0.8981362305041387,0.7359183947794439
sample_2243,0.08462276739663452,0.35428025580172245
sample_2244,0.06233824027113763,0.5268935645583128
sample_2245,0.06889337980450935,0.6672739116206976
sample_2246,0.1042881859967498,0.7754212969888767
sample_2247,0.16852265884785889,0.8513357206628505
sample_2248,0.2615967983578368,0.8950171826426184
sample_2249,0.3835106045266833,0.9064656829281809
sample_2250,0.5342640773543985,0.8856812215195379
sample_2251,0.7138572168409829,0.8326637984166891
sample_2252,0.11815202911053294,0.45944301120936576
sample_2253,0.09726933822639133,0.6184295269693671
sample_2254,0.10522631400111829,0.745183081035163
sample_2255,0.1420229564347141,0.8397036734067531
sample_2256,0.2076592655271785,0.9019913040841379
sample_2257,0.3021352412785116,0.9320459730673167
sample_2258,0.4254508836887135,0.9298676803562902
sample_2259,0.577606192757784,0.8954564259510582
sample_2260,0.17367328622823075,0.5356323662151604
sample_2261,0.1541924315854443,0.6809920889785729
sample_2262,0.1635512436015266,0.7941188500477797
sample_2263,0.2017497222764777,0.8750126494227808
sample_2264,0.2687878676102974,0.9236734871035766
sample_2265,0.36466567960298585,0.9401013630901665
sample_2266,0.4893831582545431,0.924296277382551
sample_2267,0.25118653874972785,0.5828483208191065
sample_2268,0.23310752034829674,0.7145812505859299
sample_2269,0.24386816860573438,0.8140812186585478
sample_2270,0.2834684835220407,0.88134822503696
sample_2271,0.35190846509721574,0.9163822697211665
sample_2272,0.4491881133312595,0.9191833527111676
sample_2273,0.3506917866750243,0.6010908750212041
sample_2274,0.3340146045149486,0.7191970117914384
sample_2275,0.34617708901374145,0.8050701868674672
sample_2276,0.38717924017140315,0.8587104002492905
sample_2277,0.4570210579879336,0.880117651936908
sample_2278,0.4721890300041202,0.5903600288214529
sample_2279,0.4569136840853997,0.6948393725950982
sample_2280,0.47047800482554797,0.767085754674538
sample_2281,0.5128819922245649,0.8070991750597722
sample_2282,0.6156782687370156,0.5506557822198531
sample_2283,0.6018047590596505,0.6415083329969096
sample_2284,0.616770916041154,0.7001279220797603
sample_2285,0.7811595028737102,0.48197813521640476
sample_2286,0.7686878294377004,0.5592038929968721
sample_2287,0.9686327324142041,0.3843270878111078
sample_2288,0.08286849788787323,0.05486876725382406
sample_2289,0.05827421754078335,0.2559798090672068
sample_2290,0.0625196038525622,0.42485788918638384
sample_2291,0.09560465682320976,0.5615030076113553
sample_2292,0.15752937645272613,0.6659151643421213
sample_2293,0.2482937627411111,0.7380943593786815
sample_2294,0.36789781568836477,0.7780405927210362
sample_2295,0.5163415352944871,0.7857538643691855
sample_2296,0.6936249215594783,0.761234174323129
sample_2297,0.8997479744833383,0.7044815225828671
sample_2298,1.1347106940660665,0.6154959091483995
sample_2299,0.07215393100147133,0.21830890975578277
sample_2300,0.048961486895736706,0.40579315857257636
sample_2301,0.15242215453174537,0.7748481348577239
sample_2302,0.2445883770614856,0.8334005368976951
sample_2303,0.6941250446039189,0.8156599728523757
sample_2304,0.9016499337691339,0.7452805281155246
sample_2305,0.08343135951886871,0.35277565185589266
sample_2306,0.06164075165448951,0.5266331076760973
sample_2307,0.06868981044897898,0.6682576018020964
sample_2308,0.10457853590233718,0.7776491342338898
sample_2309,0.16930692801456396,0.8548077049714777
sample_2310,0.26287498678565957,0.89973331401486
sample_2311,0.3852827122156238,0.9124259613640368
sample_2312,0.5365301043044568,0.8928856470190081
sample_2313,0.7166171630521587,0.8411123709797735
sample_2314,0.11670078344006557,0.458268993554154
sample_2315,0.09631201181704163,0.6184996563777696
sample_2316,0.10476290685288642,0.7464973575071797
sample_2317,0.14205346854759993,0.8422620969423842
sample_2318,0.2081836969011821,0.9057938746833831
sample_2319,0.30315359191363295,0.9370926907301764
sample_2320,0.4269631535849525,0.9361585450827641
sample_2321,0.5796123819151408,0.9029914377411463
sample_2322,0.17196220276506186,0.5347889348505667
sample_2323,0.15297526738339318,0.6813928046775934
sample_2324,0.1628279986605932,0.7957637128104145
sample_2325,0.20152039659666204,0.87790165924903
sample_2326,0.2690524611915994,0.9278066439934398
sample_2327,0.3654241924454057,0.9454786670436441
sample_2328,0.49063559035808063,0.9309177283996429
sample_2329,0.24921561749385746,0.5823354757451308
sample_2330,0.23163051835354406,0.7153125525755686
sample_2331,0.24288508587209945,0.8160566677118006
sample_2332,0.28297932004952353,0.884567821153827
sample_2333,0.3519132208858163,0.920846012901648
sample_2334,0.44968678838097775,0.9248912429552631
sample_2335,0.3484610276264524,0.6009086162378463
sample_2336,0.3322777647274944,0.720258900071695
sample_2337,0.34493416848740505,0.807376222211338
sample_2338,0.38643023890618444,0.8622605826567755
sample_2339,0.4567659759838325,0.8849119814080073
sample_2340,0.4696984331628469,0.5905083563287132
sample_2341,0.454917006505244,0.6962318471659729
sample_2342,0.46897524650651,0.7697223763090268
sample_2343,0.5118731531666446,0.8109799437578753
sample_2344,0.6129278341030406,0.5511346960177315
sample_2345,0.5995482436867932,0.6432313938584021
sample_2346,0.7781492304470338,0.48278763530490115
sample_2347,0.7661714762721417,0.5612575401489828
sample_2348,0.9653626221948264,0.38546717419022214
sample_2349,0.08229675291786948,0.05275302289959427
sample_2350,0.05819639183189729,0.25510821177659126
sample_2351,0.06293569740479388,0.4252304389593826
sample_2352,0.09651466963655916,0.5631197044479683
sample_2353,0.15893330852719323,0.6687760082423485
sample_2354,0.25019161407669593,0.742199350342523
sample_2355,0.37028958628506736,0.7833897307484922
sample_2356,0.5192272251523073,0.7923471494602556
sample_2357,0.6970045306784165,0.7690716064778134
sample_2358,0.9036215028633938,0.7135631018011657
sample_2359,1.1390781417072402,0.6258216354303124
sample_2360,0.07132234823876604,0.21652375169217092
sample_2361,0.04862382339414917,0.4052521475725789
sample_2362,0.15356624881351102,0.7780395650485692
sample_2363,0.24622639060436896,0.8378361141521548
sample_2364,0.6972448159301554,0.823827991297678
sample_2365,0.9052636243564882,0.7546926936244414
sample_2366,0.08233993896346192,0.35132108008289886
sample_2367,0.0610432503602005,0.5264226829667178
sample_2368,0.06858622841580772,0.6692913241563312
sample_2369,0.10496887313028358,0.779927003651739
sample_2370,0.17019118450362813,0.8583297214529411
sample_2371,0.26425316253584147,0.9044994775599376
sample_2372,0.38715480722692347,0.9184362719727286
sample_2373,0.5388961185768741,0.9001401046913142
sample_2374,0.7194770965856938,0.849610975715694
sample_2375,0.11534952509195731,0.45714500807177827
sample_2376,0.09545467273005112,0.6186198179590082
sample_2377,0.10439948702701365,0.7478616661520325
sample_2378,0.14218396798284483,0.8448705526508513
sample_2379,0.20880811559754475,0.9096464774554645
sample_2380,0.3042719298711133,0.942189440565872
sample_2381,0.42857541080355066,0.942499441982074
sample_2382,0.5817185583948565,0.9105764817040706
sample_2383,0.17035110662425212,0.533995535658809
sample_2384,0.1518580905037011,0.68184355254945
sample_2385,0.1622047410420189,0.7974586077458853
sample_2386,0.20139105823920544,0.880840701248115
sample_2387,0.2694170420952606,0.9319898330561392
sample_2388,0.36628269261018453,0.9509060031699579
sample_2389,0.4919880097839772,0.9375892115895709
sample_2390,0.24734468356034617,0.5818726628439911
sample_2391,0.23025350368115052,0.7160938867380431
sample_2392,0.24200199046082363,0.8180821489378893
sample_2393,0.28259014389936543,0.8878374494435302
sample_2394,0.35201796399677593,0.9253597882549653
sample_2395,0.45028545075305515,0.9306491653721949
sample_2396,0.34633025590023964,0.6007763896273246
sample_2397,0.33064091226239933,0.7213708205247875
sample_2398,0.3437912352834277,0.8097322897280448
sample_2399,0.38578122496332484,0.8658607972370966
sample_2400,0.45661088130209065,0.8897563430519428
sample_2401,0.46730782364393253,0.5907067160088095
sample_2402,0.45302031624744743,0.6976743539096835
sample_2403,0.46757247550983116,0.7724090301163518
sample_2404,0.5109643014310836,0.8149107446288145
sample_2405,0.6102773867914248,0.5516636419884459
sample_2406,0.5973917156362951,0.6450044868927307
sample_2407,0.6133457111400341,0.70611237010281
sample_2408,0.7752389453427164,0.4836471675662335
sample_2409,0.7637551104289421,0.5633612194739294
sample_2410,0.9621924992978075,0.38665729274217253
sample_2411,0.08182499527022483,0.05068731071820054
sample_2412,0.058218553445370386,0.25428664665881173
sample_2413,0.0634517782793847,0.4256530209052174
sample_2414,0.09752466977226776,0.5647864334574174
sample_2415,0.1604372279240195,0.6716868843154119
sample_2416,0.2521894527346399,0.7463543734792006
sample_2417,0.37278134420412906,0.7887889009487841
sample_2418,0.5222129023324869,0.7989904667241619
sample_2419,0.7004841271197135,0.7769590708053339
sample_2420,0.9075950185658088,0.7226947131923004
sample_2421,1.1435455766707727,0.6361973938850615
sample_2422,0.07059075279841989,0.21478862580139518
sample_2423,0.048386147214920766,0.40476116874541734
sample_2424,0.15481033041763573,0.7812810274122505
sample_2425,0.24796439146961144,0.8423217235794505
sample_2426,0.700464574578751,0.8320460419158164
sample_2427,0.9089773022662018,0.764154891306194
sample_2428,0.08134850573041427,0.3499165404827411
sample_2429,0.0605457363882706,0.5262622904301744
sample_2430,0.06858263370499548,0.670375078683402
sample_2431,0.10545919768058909,0.7822549052424239
sample_2432,0.1711754283150514,0.8619017701072405
sample_2433,0.2657313256083824,0.9093156732778513
sample_2434,0.38912688956058217,0.9244966147542566
sample_2435,0.5413621201716505,0.9074445945364564
sample_2436,0.722437017441588,0.8581596126244504
sample_2437,0.11409825406620816,0.4560710547622385
sample_2438,0.09469732096541963,0.6187900117130827
sample_2439,0.10413605452349992,0.7492760069697213
sample_2440,0.14241445474044884,0.8475290405321544
sample_2441,0.20953252161626645,0.9135491124003818
sample_2442,0.30549025515095274,0.9473362225744036
sample_2443,0.4302876553445078,0.94889037105422
sample_2444,0.5839247221969315,0.9182115578398308
sample_2445,0.1688399978058014,0.5332521686398872
sample_2446,0.15084090094636818,0.6823443325941425
sample_2447,0.16168147074580363,0.7992035348541922
sample_2448,0.20136170720410795,0.8838297754200362
sample_2449,0.26988161032128083,0.9362230542916747
sample_2450,0.3672411800973225,0.9563833714691075
sample_2451,0.49344041653223286,0.9443107269523348
sample_2452,0.245573736949194,0.5814598821156874
sample_2453,0.22897647633111606,0.7169252530733536
sample_2454,0.24121888237190692,0.8201576623368143
sample_2455,0.28230095507156644,0.8911571099060693
sample_2456,0.3522226944300947,0.9299235957811187
sample_2457,0.4509841004474916,0.9364571199619627
sample_2458,0.34429947149638596,0.600694195189639
sample_2459,0.3291040471196634,0.7225327731507162
sample_2460,0.34274828940180946,0.8121383894175878
sample_2461,0.3852321983428243,0.8695110439902538
sample_2462,0.45655577394270785,0.8946507368687142
sample_2463,0.46501720144737735,0.5909551078617419
sample_2464,0.45122361331201,0.69916689282623
sample_2465,0.4662696918355115,0.7751457160965127
sample_2466,0.5101554370178816,0.8188915776725897
sample_2467,0.6077269268021681,0.5522426201319962
sample_2468,0.5953351749081561,0.6468276120998954
sample_2469,0.6117830896730129,0.709179642373589
sample_2470,0.7724286475607582,0.48455673200040184
sample_2471,0.7614387319081015,0.565514930971712
